datetime,SUSHI-USD,LTC-USD,ALGO-USD,MKR-USD,CELO-USD,ICP-USD,BCH-USD,LINK-USD,DOGE-USD,MATIC-USD,COMP-USD,XTZ-USD,YFI-USD,ADA-USD,SOL-USD,AAVE-USD,XLM-USD,AVAX-USD,XMR-USD,ATOM-USD,EOS-USD,ENJ-USD,SNX-USD,NEAR-USD,1INCH-USD,ZRX-USD,UNI-USD,TRX-USD,DOT-USD,ETH-USD,CRV-USD,ZEC-USD,UMA-USD,RUNE-USD,FIL-USD,BTC-USD,ETC-USD
2024-03-05T04:00:00.000Z,1.744,89.2,0.244,2133,1.06,15.55,449.6,20.653,0.1817,1.1204,92.7,1.409,9892,0.76,130.005,115.81,0.1462,42.33,147.3,12.472,1.099,0.559,4.539,4.31,0.579,0.431,12.954,0.1401,9.96,3701,0.743,33.4,4.39,5.628,10.39,67438,37.86
2024-03-05T05:00:00.000Z,1.754,91.1,0.2494,2161,1.082,16,450.3,21.012,0.1826,1.1397,93.5,1.423,10134,0.773,132.927,117.39,0.1478,43.2,147.3,12.68,1.1,0.564,4.524,4.429,0.582,0.434,13.232,0.1397,10.32,3722.2,0.7483,33.8,4.46,5.678,10.37,67047,38.22
2024-03-05T06:00:00.000Z,1.768,90.1,0.2516,2196,1.084,15.84,452,20.835,0.185,1.1375,94,1.452,10392,0.771,131.996,117.01,0.1488,43.38,150,12.647,1.107,0.56,4.475,4.453,0.591,0.443,13.114,0.14,10.32,3716.6,0.7634,34.3,4.47,5.731,10.2,67399,38.15
2024-03-05T07:00:00.000Z,1.751,89.1,0.2497,2144,1.065,16.07,441.9,20.485,0.1779,1.1182,92.5,1.453,10722,0.756,129.757,115.33,0.148,42.64,150.3,12.689,1.097,0.551,4.41,4.364,0.597,0.433,12.988,0.14,10.56,3680,0.7704,33.8,4.47,5.624,10.22,66261,37.22
2024-03-05T08:00:00.000Z,1.77,90.2,0.2536,2169,1.078,16.2,444.2,20.561,0.1798,1.1237,94,1.47,10498,0.763,130.311,117.27,0.1509,43.3,150.4,12.754,1.102,0.564,4.51,4.335,0.601,0.444,13.144,0.1397,10.65,3697.4,0.7797,33.9,4.54,5.681,10.26,66995,37.44
2024-03-05T09:00:00.000Z,1.818,90.1,0.2538,2171,1.082,16.67,445.9,20.695,0.1783,1.1262,94.7,1.481,10634,0.778,130.387,118.03,0.15,43.24,149.1,12.755,1.109,0.571,4.666,4.42,0.601,0.445,13.41,0.1398,10.61,3694.9,0.7818,34.2,4.64,5.666,10.2,66517,37.27
2024-03-05T10:00:00.000Z,1.822,90.1,0.255,2189,1.096,16.83,448.4,20.782,0.1843,1.1441,94.6,1.485,10461,0.776,131.768,118.41,0.1501,43.14,149.1,12.83,1.12,0.573,4.677,4.406,0.607,0.446,13.329,0.1398,10.62,3717.4,0.7694,34.1,4.64,5.79,10.23,66940,37.98
2024-03-05T11:00:00.000Z,1.831,89.8,0.2553,2179,1.112,16.67,445.5,20.752,0.1811,1.1376,93.4,1.469,10349,0.77,130.872,117.41,0.1504,42.81,147.8,12.751,1.127,0.566,4.619,4.353,0.604,0.449,13.08,0.1397,10.49,3739,0.7646,34.2,4.44,5.781,10.24,66760,38.4
2024-03-05T12:00:00.000Z,1.825,89.5,0.2568,2191,1.091,16.07,450.7,20.697,0.1863,1.1485,93.4,1.452,10401,0.776,132.381,117.36,0.1499,42.99,149.5,12.744,1.12,0.564,4.69,4.358,0.604,0.448,13.162,0.14,10.47,3763.5,0.7651,34.5,4.48,5.832,10.21,67448,38.99
2024-03-05T13:00:00.000Z,1.809,90.6,0.2573,2170,1.091,16.08,451.7,20.601,0.1898,1.1384,94.1,1.455,10365,0.778,132.935,117.68,0.1492,42.99,148.8,12.767,1.121,0.565,4.615,4.352,0.61,0.46,13.22,0.14,10.48,3782.4,0.7447,34.6,4.38,5.92,10.18,67875,38.57
2024-03-05T14:00:00.000Z,1.77,90.2,0.2564,2126,1.076,15.44,446.8,20.523,0.1884,1.13,93,1.455,10337,0.777,137.311,117.17,0.1482,43.23,148.5,12.661,1.12,0.555,4.515,4.308,0.61,0.459,13.073,0.1398,10.49,3810.8,0.7372,34.3,4.33,5.893,9.98,68930,38.49
2024-03-05T15:00:00.000Z,1.805,88.6,0.2528,2098,1.073,15.12,434.7,20.527,0.1734,1.1159,92.1,1.439,10721,0.756,139.329,115.87,0.1437,44.17,148,12.756,1.105,0.559,4.323,4.368,0.596,0.439,13.405,0.1394,10.32,3787.6,0.738,34.3,4.29,5.696,9.73,66838,37.31
2024-03-05T16:00:00.000Z,1.791,86.7,0.2477,2076,1.054,15.22,423,20.127,0.1659,1.0882,88.9,1.411,10251,0.734,133.159,112.82,0.1403,42.39,142,12.555,1.095,0.547,4.262,4.295,0.587,0.434,13.137,0.1384,10,3695.1,0.7394,33.3,4.17,5.557,9.55,65549,36.39
2024-03-05T17:00:00.000Z,1.859,86.9,0.2477,2111,1.056,15.43,426.4,20.184,0.1648,1.0979,87.7,1.409,10144,0.736,135.247,112.96,0.1406,42.65,144.7,12.849,1.107,0.552,4.283,4.406,0.591,0.432,13.717,0.1384,10.11,3693.1,0.743,33.5,4.19,5.576,9.51,65643,36.24
2024-03-05T18:00:00.000Z,1.81,85.2,0.2463,2085,1.044,15.14,418.9,19.907,0.1578,1.0779,87,1.389,10037,0.723,131.363,111.25,0.1398,41.46,145,12.805,1.114,0.539,4.21,4.409,0.588,0.427,13.417,0.1383,9.87,3619.2,0.7239,33,4.17,5.434,9.32,64061,35.59
2024-03-05T19:00:00.000Z,1.566,77.2,0.2162,1903,0.929,12.71,374.9,17.721,0.139,0.9844,77.7,1.25,8961,0.633,119.808,98.91,0.1275,37.32,132.9,11.491,0.986,0.47,3.75,3.809,0.511,0.369,12.064,0.135,8.91,3374,0.6306,28.7,3.65,4.835,8.36,61571,31.09
2024-03-05T20:00:00.000Z,1.574,78.1,0.2187,1919,0.937,13.3,379.5,18.011,0.1366,0.9875,77.3,1.253,8955,0.658,118.736,99.59,0.1273,37.53,135.6,11.437,0.992,0.48,3.822,3.875,0.511,0.375,11.966,0.1351,8.89,3396.4,0.6389,28.8,3.69,4.893,8.48,61970,31.86
2024-03-05T21:00:00.000Z,1.65,81,0.2267,1985,0.981,13.92,393.5,18.8,0.1514,1.0163,80.9,1.297,9333,0.679,121.626,103.7,0.1315,38.8,141.8,11.921,1.024,0.501,3.982,4.014,0.532,0.394,12.714,0.1357,9.23,3525.6,0.6671,29.6,3.79,5.027,8.82,63378,33.05
2024-03-05T22:00:00.000Z,1.656,81.4,0.2264,1988,0.981,14.01,391.9,18.753,0.1538,1.0172,80.9,1.294,9280,0.679,122.111,103.74,0.1307,38.79,141.6,11.866,1.019,0.5,3.94,4.024,0.533,0.395,12.752,0.1354,9.22,3510.9,0.6667,29.5,3.76,5.077,8.81,63474,33.36
2024-03-05T23:00:00.000Z,1.7,82.1,0.2322,2000,0.997,14.09,401.4,19.014,0.1534,1.0344,82.3,1.307,9374,0.695,125.819,105.65,0.1325,39.5,142,12.022,1.026,0.505,4.018,4.254,0.541,0.406,13.253,0.1361,9.33,3561.8,0.6723,30.4,3.9,5.113,8.9,63891,34.21
2024-03-06T00:00:00.000Z,1.681,81.6,0.228,1987,0.994,13.96,395,18.919,0.153,1.0263,81.7,1.309,9235,0.686,123.795,105,0.1319,38.98,142.8,11.965,1.018,0.499,4.005,4.115,0.538,0.428,13.102,0.1367,9.27,3569,0.668,30.3,3.91,5.093,8.78,63520,33.9
2024-03-06T01:00:00.000Z,1.645,80.3,0.2259,1975,0.979,13.85,389.9,18.711,0.1496,1.0131,80.6,1.288,9101,0.679,122.513,104.02,0.1301,38.67,142.8,11.803,0.997,0.494,3.951,4.09,0.529,0.415,12.806,0.1361,9.15,3523.2,0.6598,29.8,3.88,5.01,8.69,63185,33.56
2024-03-06T02:00:00.000Z,1.614,80.1,0.221,1936,0.959,13.68,386.3,18.43,0.1466,0.9951,78.7,1.267,8947,0.668,120.383,102.36,0.1284,38.04,138.9,11.566,0.977,0.48,3.873,4.026,0.517,0.391,12.578,0.1355,8.95,3509,0.6457,29.3,3.76,4.942,8.53,62868,33.09
2024-03-06T03:00:00.000Z,1.653,81.6,0.2253,1970,0.989,13.83,392.6,18.654,0.1513,1.0112,80.5,1.289,9092,0.677,122.641,104.25,0.1304,38.65,140.1,11.77,0.987,0.487,3.962,4.063,0.529,0.407,13.344,0.1361,9.11,3541.8,0.6608,29.9,3.82,5.009,8.66,63366,33.74
2024-03-06T04:00:00.000Z,1.817,83.1,0.2331,2012,1.05,14.16,403.4,19.046,0.1612,1.0384,83.6,1.325,9449,0.699,126.009,107.95,0.1324,39.75,143.6,12.246,1.003,0.505,4.106,4.16,0.566,0.416,14.389,0.1366,9.41,3652.9,0.686,30.8,3.89,5.152,8.96,64670,34.96
2024-03-06T05:00:00.000Z,1.778,85.2,0.2382,2056,1.058,14.41,409.8,19.39,0.1673,1.0548,86.6,1.357,9555,0.724,129.564,110.59,0.1342,40.4,145.9,12.351,1.035,0.522,4.139,4.219,0.566,0.423,14.46,0.1371,9.6,3776.3,0.6996,31.2,3.96,5.3,9.34,66516,36.09
2024-03-06T06:00:00.000Z,1.846,85.1,0.2401,2060,1.103,14.29,409,19.414,0.1663,1.0613,87.8,1.363,9578,0.719,132.316,112.2,0.1346,40.69,146.9,12.346,1.043,0.533,4.179,4.256,0.627,0.433,14.809,0.1377,9.73,3752.6,0.7065,31.6,4,5.278,9.34,65829,35.88
2024-03-06T07:00:00.000Z,1.893,86,0.2428,2095,1.1,14.78,412.7,19.535,0.1683,1.0745,88.3,1.366,9625,0.736,133.377,112.5,0.1368,41.19,147.9,12.462,1.05,0.54,4.238,4.335,0.605,0.429,14.819,0.1378,10.25,3790.9,0.7299,31.7,4.03,5.343,9.5,66753,36.32
2024-03-06T08:00:00.000Z,1.88,86.2,0.2412,2119,1.088,14.79,417,19.548,0.1708,1.0796,88.1,1.371,9682,0.744,132.42,112.54,0.1372,41.14,149.9,12.489,1.049,0.541,4.268,4.426,0.591,0.425,15.016,0.1381,10.05,3830.3,0.7368,31.7,4.05,5.369,9.56,67014,36.81
2024-03-06T09:00:00.000Z,1.931,84.5,0.2363,2084,1.098,14.12,408.2,19.437,0.1672,1.057,86.9,1.341,9495,0.727,129.516,112.58,0.1352,40.68,150.8,12.35,1.023,0.529,4.263,4.437,0.602,0.42,15.57,0.1381,9.9,3799.1,0.7778,31.2,3.98,5.288,9.34,66234,36.12
2024-03-06T10:00:00.000Z,1.956,85.3,0.2393,2098,1.11,14.46,409.9,19.599,0.1691,1.0659,87.5,1.351,9599,0.73,130.859,112.92,0.1367,40.84,149.4,12.48,1.032,0.544,4.265,4.522,0.611,0.436,15.777,0.1377,10.07,3846.2,0.8147,31.5,3.98,5.34,9.54,66773,36.91
2024-03-06T11:00:00.000Z,1.966,85.2,0.2398,2101,1.143,14.48,409,19.603,0.1688,1.0734,87.9,1.36,9634,0.735,131.973,113.67,0.1371,40.91,148.4,12.452,1.033,0.539,4.275,4.477,0.617,0.45,15.614,0.1377,10.14,3883.5,0.8018,31.4,3.97,5.369,9.64,67386,37.49
2024-03-06T12:00:00.000Z,2.046,83.3,0.235,2069,1.11,14.21,399.4,19.316,0.1615,1.0559,86.1,1.338,9501,0.711,127.955,117.57,0.1336,40.08,145.8,12.241,1.01,0.524,4.257,4.44,0.605,0.451,15.657,0.1371,9.9,3822.4,0.7852,30.5,3.82,5.241,9.29,65999,36.78
2024-03-06T13:00:00.000Z,1.976,83.8,0.2377,2082,1.129,14.23,399.6,19.437,0.1636,1.0656,87.5,1.342,9569,0.717,128.221,116.11,0.1345,40.08,144.5,12.264,1.01,0.524,4.19,4.394,0.606,0.468,15.868,0.137,9.93,3836,0.8146,30.9,3.88,5.25,9.41,66435,36.95
2024-03-06T14:00:00.000Z,2.004,83.1,0.2384,2064,1.121,14.07,405.3,19.275,0.1593,1.0694,86.6,1.331,9524,0.713,127.447,119.16,0.1331,39.52,145.1,12.165,1.006,0.522,4.206,4.48,0.618,0.492,16.2,0.1371,9.94,3788,0.8144,30.8,3.85,5.211,9.23,65969,36.52
2024-03-06T15:00:00.000Z,1.938,83,0.2398,2063,1.137,14.14,401.4,19.383,0.1608,1.0715,87,1.324,9616,0.718,128.401,121.04,0.1334,39.71,146.9,12.221,1.009,0.529,4.263,4.802,0.612,0.475,15.775,0.1372,10,3794.8,0.8152,30.9,3.9,5.214,9.31,66589,36.92
2024-03-06T16:00:00.000Z,1.919,83.9,0.2453,2082,1.119,14.35,406.2,19.585,0.1614,1.0781,88.2,1.332,9644,0.723,129.452,121.4,0.1338,40.36,144.7,12.418,1.024,0.529,4.289,5.339,0.609,0.473,15.763,0.1372,10.15,3820,0.8024,31.4,3.94,5.266,9.51,67190,37.16
2024-03-06T17:00:00.000Z,1.921,84.3,0.249,2096,1.143,15.03,410.1,19.801,0.1616,1.0871,88.5,1.351,9607,0.723,130.222,125.96,0.1342,41,145.1,12.734,1.037,0.544,4.326,5.422,0.608,0.49,15.749,0.1375,10.2,3853,0.7913,31.5,3.93,5.303,10.21,67450,37.25
2024-03-06T18:00:00.000Z,1.904,84.4,0.2489,2084,1.149,14.98,413.9,19.938,0.1573,1.0876,88.2,1.35,9603,0.724,130.529,125.08,0.1345,40.93,144.3,13.181,1.038,0.539,4.357,5.549,0.606,0.493,15.769,0.1377,10.38,3869,0.7915,31.5,3.92,5.307,9.98,67216,37.7
2024-03-06T19:00:00.000Z,1.944,84.4,0.2488,2061,1.144,14.86,412.7,19.97,0.1601,1.0827,88.5,1.351,9629,0.729,131.026,124.57,0.1345,40.87,142.6,13.165,1.04,0.536,4.358,5.397,0.613,0.498,15.907,0.1377,10.23,3858.3,0.7998,31.9,3.92,5.294,9.93,66846,37.65
2024-03-06T20:00:00.000Z,1.93,84.3,0.2523,2079,1.167,15.06,414.6,20.027,0.1585,1.0891,88,1.36,9644,0.728,131.633,125.71,0.1356,41.17,144,13.65,1.047,0.536,4.368,5.361,0.617,0.526,16.105,0.1377,10.31,3872,0.8139,32,3.95,5.32,10.08,67048,37.85
2024-03-06T21:00:00.000Z,1.934,85.4,0.2521,2092,1.189,15.15,416.8,20.178,0.1593,1.1015,89.1,1.386,9788,0.733,132.528,125.22,0.1371,42.08,143,13.862,1.058,0.542,4.418,5.86,0.623,0.52,15.907,0.1378,10.48,3853,0.8075,32.4,3.97,5.342,10.11,66542,37.62
2024-03-06T22:00:00.000Z,1.906,84.8,0.2543,2082,1.187,15.05,414,20.018,0.1568,1.0995,88.2,1.382,9691,0.732,130.868,126.01,0.1368,41.51,143.4,14.019,1.055,0.541,4.381,5.749,0.62,0.523,15.572,0.1378,10.46,3815.8,0.8065,32.4,3.98,5.292,10.23,65974,37.29
2024-03-06T23:00:00.000Z,1.892,86,0.2599,2085,1.189,15.36,415.3,20.115,0.1581,1.1197,89.4,1.402,9662,0.736,130.9,127.88,0.1383,41.57,143.6,14.197,1.072,0.539,4.378,5.909,0.636,0.532,15.434,0.1377,10.54,3822.2,0.8021,33,3.96,5.305,10.09,66146,37.08
2024-03-07T00:00:00.000Z,1.907,86.4,0.273,2102,1.165,15.54,418.9,20.359,0.1592,1.1298,90.2,1.42,9780,0.747,134.809,125.27,0.1394,42.93,144.5,14.173,1.091,0.548,4.514,5.954,0.628,0.518,15.443,0.138,10.91,3842.1,0.8077,33.4,4.03,5.382,10.05,66284,37.44
2024-03-07T01:00:00.000Z,1.896,86.7,0.2709,2102,1.171,15.44,414.2,20.35,0.1615,1.132,89.9,1.44,9754,0.75,137.567,124.11,0.14,43.58,147.1,14.177,1.075,0.545,4.522,5.807,0.624,0.538,15.253,0.1381,10.77,3835.5,0.7985,33.8,4,5.433,9.98,66439,37.25
2024-03-07T02:00:00.000Z,1.873,85.8,0.2668,2085,1.164,15.21,412.9,20.216,0.1569,1.1315,89.3,1.453,9600,0.742,141.231,123.49,0.1409,43.65,144.6,14,1.084,0.535,4.495,5.906,0.619,0.518,15.082,0.1381,10.72,3788,0.7856,33.8,4,5.434,9.84,66155,37.22
2024-03-07T03:00:00.000Z,1.85,84.8,0.2608,2087,1.167,15.21,406.1,19.967,0.1522,1.1292,88.1,1.461,9496,0.738,138.349,122.63,0.1434,42.97,143.4,13.954,1.08,0.526,4.481,5.739,0.614,0.524,14.9,0.1376,10.51,3778.9,0.7785,33.6,4,5.394,9.91,65907,36.65
2024-03-07T04:00:00.000Z,1.864,84.6,0.2651,2092,1.186,15.14,406.8,19.924,0.1521,1.1211,88,1.505,9518,0.733,138.042,122.21,0.1415,42.53,143.7,13.835,1.087,0.528,4.473,5.65,0.614,0.55,15.15,0.1377,10.48,3782,0.7823,33.5,4,5.405,9.88,65887,36.86
2024-03-07T05:00:00.000Z,1.834,83.7,0.2608,2052,1.171,14.85,400.6,19.703,0.1484,1.1044,85.9,1.43,9321,0.724,137.549,121.43,0.139,41.91,140.6,13.642,1.078,0.518,4.374,5.587,0.602,0.523,14.897,0.1373,10.34,3757.5,0.7703,32.8,3.91,5.323,9.76,65851,36.26
2024-03-07T06:00:00.000Z,1.854,84.4,0.2638,2068,1.234,14.83,401.9,19.754,0.1497,1.1167,87.2,1.431,9415,0.728,139.138,124.78,0.141,42.38,140.2,13.611,1.087,0.529,4.42,5.722,0.612,0.529,14.954,0.1374,10.35,3773.6,0.7777,33.1,3.93,5.362,9.79,65934,36.51
2024-03-07T07:00:00.000Z,1.871,85,0.2644,2083,1.206,14.8,406.3,19.952,0.1513,1.1288,87.9,1.435,9462,0.739,138.45,124.62,0.1419,42.68,140.9,13.82,1.092,0.537,4.49,5.585,0.62,0.544,14.996,0.1377,10.42,3790.2,0.7735,33.5,3.98,5.462,9.91,66462,36.99
2024-03-07T08:00:00.000Z,1.903,85.6,0.2669,2094,1.221,14.78,409.4,19.941,0.153,1.135,88.3,1.435,9543,0.734,141.121,125.62,0.1417,42.75,143.1,13.969,1.096,0.54,4.51,5.719,0.625,0.566,15.039,0.1377,10.49,3794.8,0.7838,33.6,4,5.716,9.78,66684,36.84
2024-03-07T09:00:00.000Z,1.897,85.3,0.2669,2101,1.24,14.76,409.6,19.925,0.1538,1.1386,88.7,1.445,9637,0.735,139.834,124.35,0.141,42.85,143.2,13.859,1.092,0.543,4.508,5.71,0.623,0.543,14.944,0.1375,10.43,3788.8,0.7926,33.9,4.02,5.861,9.82,66775,36.89
2024-03-07T10:00:00.000Z,1.909,86.4,0.2676,2095,1.223,14.71,423.3,19.9,0.1546,1.1364,88.7,1.437,9685,0.733,139.039,124.35,0.1419,42.92,143.2,13.836,1.113,0.541,4.516,5.638,0.623,0.524,14.919,0.1371,10.41,3799.7,0.7975,33.5,4.03,6.075,9.8,66980,37.45
2024-03-07T11:00:00.000Z,1.931,86,0.2685,2091,1.222,14.56,412.4,19.937,0.1535,1.1341,88.8,1.425,9628,0.739,140.46,123.97,0.1407,42.89,143.5,13.79,1.102,0.541,4.511,5.594,0.629,0.523,14.882,0.1372,10.47,3790.6,0.7941,33.9,4.01,6.061,9.86,66953,37.15
